19990425,8,42,6,47,2,20
19990502,3,24,27,29,26,23
19990509,24,2,13,30,26,27
19990516,36,33,26,3,10,14
19990523,26,33,38,30,3,23
19990530,44,20,25,16,31,24
19990606,23,17,9,44,11,31
19990613,49,26,24,19,11,15
19990620,18,6,32,30,24,40
19990627,49,27,26,41,16,31
19990704,12,13,15,38,43,34
19990711,24,8,10,13,28,44
19990718,14,20,24,9,4,39
19990725,16,20,39,49,28,22
19990801,48,25,2,22,31,43
19990808,21,34,18,32,35,10
19990815,30,27,9,40,44,7
19990822,49,16,6,43,36,9
19990829,14,23,22,30,6,15
19990905,12,46,49,47,35,45
19990912,46,17,8,26,15,23
19990919,33,37,19,47,22,26
19990926,49,46,26,12,22,39
19991003,13,19,33,42,3,28
19991010,18,24,17,46,41,12
19991017,45,48,33,5,9,15
19991024,35,47,6,20,5,45
19991031,27,38,34,11,5,47
19991107,36,40,8,33,5,49
19991114,25,47,43,6,18,20
19991121,6,23,2,43,13,40
19991128,31,10,39,11,35,29
19991205,18,38,41,33,6,7
19991212,39,38,26,24,18,16
19991219,31,37,32,38,22,13
19991226,12,32,4,30,41,33
20000102,13,8,15,2,1,37
20000109,33,29,39,17,41,13
20000116,16,7,22,13,1,6
20000123,46,41,17,6,29,2
20000130,14,4,13,34,12,40
20000206,8,12,42,6,20,29
20000213,2,47,23,48,33,8
20000220,23,44,6,5,45,11
20000227,23,12,36,38,41,17
20000305,8,48,28,23,7,17
20000312,36,49,16,2,47,19
20000319,23,37,42,47,21,48
20000326,30,11,23,1,6,43
20000402,5,10,25,18,35,27
20000409,3,31,22,35,40,18
20000416,43,34,7,30,28,3
20000423,3,20,45,42,11,31
20000430,19,30,33,31,1,41
20000507,30,37,33,34,29,16
20000514,5,4,27,3,41,37
20000521,25,28,39,40,17,37
20000528,12,6,46,37,47,17
20000604,49,23,13,10,8,38
20000611,45,7,36,24,21,25
20000618,48,9,32,20,17,6
20000625,4,3,13,31,34,49
20000702,29,43,36,4,30,47
20000709,11,16,27,3,45,4
20000716,11,40,47,22,9,48
20000723,4,23,20,2,14,43
20000730,45,23,16,35,24,1
20000806,12,18,29,49,9,11
20000813,35,47,26,16,18,48
20000820,34,35,25,2,8,10
20000827,1,36,38,29,15,21
20000903,33,22,3,2,34,11
20000910,17,29,14,46,11,23
20000917,4,12,47,26,11,17
20000924,20,18,10,38,22,41
20001001,15,33,23,9,47,24
20001008,30,25,1,5,18,9
20001015,13,4,11,8,9,27
20001022,15,14,36,21,11,9
20001029,44,9,7,34,33,29
20001105,23,32,37,27,46,39
20001112,37,20,21,32,6,44
20001119,3,46,26,36,17,10
20001126,46,36,47,6,25,38
20001203,31,47,29,40,7,5
20001210,17,36,45,47,19,10
20001217,27,21,31,4,19,35
20001224,13,16,34,15,17,9
20010102,16,46,18,15,25,31
20010107,18,47,45,20,9,39
20010114,30,7,2,32,49,12
20010121,40,14,13,26,19,32
20010128,7,11,20,10,32,21
20010204,14,24,39,21,36,43
20010211,39,15,20,16,21,19
20010218,34,6,32,29,4,19
20010225,32,4,1,40,38,25
20010304,8,38,27,16,19,40
20010311,42,7,14,15,21,12
20010318,22,36,2,41,1,9
20010325,9,26,7,39,18,15
20010401,43,32,30,16,48,15
20010408,43,44,36,23,34,21
20010415,5,6,9,44,8,34
20010422,6,36,14,18,19,21
20010429,46,38,12,41,30,10
20010506,34,17,44,13,47,12
20010513,24,33,3,37,26,32
20010520,3,41,47,14,23,8
20010527,19,47,28,38,29,9
20010603,10,3,9,39,12,14
20010610,19,22,16,17,42,33
20010617,12,24,28,44,17,39
20010624,43,44,48,3,46,41
20010701,49,17,41,13,27,8
20010708,18,42,8,23,21,22
20010715,1,42,36,29,25,30
20010722,30,40,42,22,19,13
20010729,12,2,47,23,34,32
20010805,30,43,22,13,49,32
20010812,45,26,47,22,18,17
20010819,34,41,33,47,23,35
20010826,27,16,10,21,22,38
20010902,2,1,13,42,25,3
20010909,6,8,40,41,43,9
20010916,26,23,29,41,15,39
20010923,28,33,18,16,45,9
20010930,35,47,40,37,15,39
20011007,18,15,33,41,49,46
20011014,31,45,44,27,20,42
20011021,44,45,29,1,37,21
20011028,41,18,33,39,35,28
20011104,4,23,32,10,30,13
20011111,2,37,1,33,40,23
20011118,16,21,23,25,15,3
20011125,39,22,49,33,40,30
20011202,43,25,16,30,32,27
20011209,46,4,24,22,2,40
20011216,23,34,48,42,33,19
20011223,29,40,8,2,22,1
20020102,14,18,29,47,28,6
20020106,26,39,6,25,14,16
20020113,10,31,33,43,45,41
20020120,24,29,35,5,43,30
20020127,13,49,47,15,5,35
20020203,4,30,39,14,20,42
20020210,43,32,39,42,36,14
20020217,22,36,47,34,16,3
20020224,32,6,17,36,30,27
20020303,38,49,48,32,26,24
20020310,11,27,41,14,7,22
20020317,5,34,47,45,9,1
20020324,44,10,21,37,36,24
20020331,24,47,32,33,44,22
20020407,47,13,4,44,39,29
20020414,14,48,5,9,11,34
20020421,22,21,25,2,1,49
20020428,38,3,6,12,43,40
20020505,7,35,48,47,40,17
20020512,44,45,36,32,33,28
20020519,1,42,7,4,9,10
20020526,47,19,38,1,48,21
20020602,2,27,19,6,10,30
20020609,31,25,29,10,20,24
20020616,33,45,22,39,14,27
20020623,41,47,12,5,31,18
20020630,34,27,33,48,41,49
20020707,6,36,1,18,34,33
20020714,29,5,21,6,10,38
20020721,41,5,28,39,47,9
20020728,1,20,36,11,3,28
20020804,29,21,14,32,46,23
20020811,6,48,9,12,36,10
20020818,44,28,47,15,7,38
20020825,19,18,28,8,22,31
20020901,4,16,37,20,1,43
20020908,31,48,45,47,6,17
20020915,36,15,14,8,38,12
20020922,33,7,43,29,13,37
20020929,21,14,3,44,4,24
20021006,27,35,7,20,6,24
20021013,48,38,25,6,37,22
20021020,15,30,44,17,5,48
20021027,38,15,44,13,11,41
20021103,27,46,11,17,49,21
20021110,24,22,9,47,8,38
20021117,6,44,27,29,24,47
20021124,27,24,7,17,34,4
20021201,30,24,32,37,16,3
20021208,8,2,5,14,10,25
20021215,15,32,11,38,18,41
20021222,6,47,44,11,22,8
20021231,8,42,32,41,16,3
20030112,38,8,23,24,27,1
20030119,45,2,30,24,23,28
20030126,38,36,16,26,18,41
20030202,35,26,49,45,40,22
20030209,31,6,37,18,10,16
20030216,7,26,47,48,24,33
20030223,12,19,23,37,42,14
20030302,9,18,46,6,10,28
20030309,20,38,15,33,30,8
20030316,33,28,13,31,45,18
20030323,43,14,19,31,15,18
20030330,29,31,46,3,2,21
20030406,29,28,7,12,43,40
20030413,39,12,5,19,41,38
20030420,2,38,23,48,8,12
20030427,26,45,13,39,35,11
20030504,10,48,32,47,13,44
20030511,8,13,14,9,22,21
20030518,15,2,8,9,44,36
20030525,2,20,29,47,4,12
20030601,29,33,16,14,1,48
20030608,14,30,13,38,39,9
20030615,17,41,44,34,30,24
20030622,14,37,46,38,27,10
20030629,12,15,18,33,45,40
20030706,36,25,20,12,48,43
20030713,45,15,20,22,41,25
20030720,5,4,24,34,9,8
20030727,33,30,2,23,32,17
20030803,48,1,14,17,12,44
20030810,14,49,47,6,24,39
20030817,30,23,15,9,5,48
20030824,7,5,4,40,48,28
20030831,29,24,40,38,17,33
20030907,47,2,5,1,45,15
20030914,36,9,4,41,28,13
20030921,46,14,16,2,22,19
20030928,46,49,1,17,42,23
20031005,27,42,3,13,46,38
20031012,43,28,9,24,2,18
20031019,16,13,24,43,26,4
20031026,14,48,20,37,38,5
20031102,6,40,46,45,30,29
20031109,40,18,46,22,41,45
20031116,18,2,3,33,27,21
20031123,19,17,27,3,31,15
20031130,4,32,9,29,11,10
20031207,12,45,42,27,23,20
20031214,27,42,44,24,41,2
20031221,36,17,8,37,44,20
20040104,3,2,35,45,37,31
20040111,32,36,28,11,24,25
20040118,34,12,11,26,42,13
20040125,6,20,9,10,49,43
20040201,14,42,37,40,31,6
20040208,5,33,3,48,6,15
20040215,38,6,31,33,8,7
20040222,12,7,32,10,13,22
20040229,23,10,13,17,30,20
20040307,40,47,27,34,16,8
20040314,26,21,41,36,44,12
20040321,34,3,39,4,27,37
20040328,17,10,46,11,13,19
20040404,38,45,5,15,24,1
20040411,28,9,24,17,5,12
20040418,35,12,42,44,14,40
20040425,13,15,6,29,3,11
20040502,31,39,32,6,49,46
20040509,11,9,6,32,41,38
20040516,33,8,43,24,7,36
20040523,24,44,27,5,41,6
20040530,23,19,36,21,37,38
20040606,30,1,7,20,28,29
20040613,10,23,37,12,14,9
20040620,3,49,48,27,28,2
20040627,37,13,32,31,49,29
20040704,36,4,12,17,8,5
20040711,18,17,36,5,11,23
20040718,32,3,46,36,27,13
20040725,30,26,44,5,14,8
20040801,27,49,32,6,48,25
20040808,9,44,19,37,25,2
20040815,43,13,32,31,22,1
20040822,20,9,12,41,27,42
20040829,40,32,23,30,49,1
20040905,16,28,4,26,1,34
20040912,48,20,49,2,3,19
20040919,27,43,42,1,3,28
20040926,8,36,37,11,29,48
20041003,42,29,6,13,44,22
20041010,28,10,46,40,25,24
20041017,44,14,10,3,22,16
20041024,17,19,44,23,26,16
20041031,29,7,46,12,6,11
20041107,31,37,17,49,29,43
20041114,33,29,40,21,16,11
20041121,4,30,2,49,34,32
20041128,30,45,24,26,36,19
20041205,15,11,23,22,26,12
20041212,29,14,43,7,36,4
20041219,28,16,15,26,44,36
20050102,4,35,34,1,30,9
20050109,11,6,17,3,49,31
20050116,30,19,48,42,17,13
20050123,29,12,21,46,33,5
20050130,3,34,5,39,21,16
20050206,29,20,26,25,24,48
20050213,41,46,36,14,17,21
20050220,46,21,39,2,24,30
20050227,12,47,33,4,41,3
20050306,13,24,15,36,10,32
20050313,19,47,22,20,30,48
20050320,37,3,17,32,31,26
20050327,14,16,18,7,35,38
20050403,14,29,24,15,3,22
20050410,9,14,34,44,37,8
20050417,36,4,27,1,39,43
20050424,35,33,32,47,11,29
20050501,3,44,33,12,26,43
20050508,45,15,47,41,28,7
20050515,48,14,41,20,24,17
20050522,48,17,39,43,10,29
20050529,21,31,34,32,47,4
20050605,42,11,17,44,22,3
20050612,4,20,45,30,38,19
20050619,14,49,26,31,36,38
20050626,44,30,23,39,29,34
20050703,41,15,44,3,23,40
20050710,39,2,48,12,20,37
20050717,12,26,1,35,2,19
20050724,45,26,8,1,19,42
20050731,17,40,28,8,1,29
20050807,15,48,12,13,10,11
20050814,34,32,1,16,37,5
20050821,9,28,23,21,16,27
20050828,23,12,14,31,16,1
20050904,13,27,34,29,15,24
20050911,2,28,1,41,20,42
20050918,12,29,6,11,40,36
20050925,45,1,11,3,27,48
20051002,11,46,7,26,8,27
20051009,36,2,37,44,41,22
20051016,36,15,43,7,38,41
20051023,16,29,28,33,6,24
20051030,43,13,29,30,23,18
20051106,24,44,41,5,49,2
20051113,35,17,18,44,26,39
20051120,24,42,13,44,2,9
20051127,35,49,33,8,3,20
20051204,14,29,41,13,46,25
20051211,20,10,4,49,22,7
20051218,15,36,37,1,47,17
20060101,15,41,35,17,7,20
20060108,49,14,33,1,42,34
20060115,13,24,43,28,22,29
20060122,3,37,34,41,43,9
20060129,12,25,49,18,11,6
20060205,25,23,15,48,37,36
20060212,35,43,20,18,39,25
20060219,36,1,31,33,43,46
20060226,43,25,49,32,18,33
20060305,34,12,43,31,5,15
20060312,31,42,46,30,14,44
20060319,30,35,3,42,6,46
20060326,15,27,19,18,11,16
20060402,7,29,3,16,21,34
20060409,34,49,18,17,41,45
20060416,27,39,10,34,19,28
20060423,18,43,30,39,31,20
20060430,37,48,28,45,11,46
20060507,8,28,41,48,26,44
20060514,12,4,45,3,43,25
20060521,34,48,29,36,13,1
20060528,2,30,29,6,23,45
20060604,27,10,19,42,46,12
20060611,20,35,13,10,41,31
20060618,4,13,2,8,24,11
20060625,44,45,10,35,39,28
20060702,39,40,41,38,30,5
20060709,34,13,32,41,18,26
20060716,1,25,36,22,10,11
20060723,5,26,21,28,48,33
20060730,40,47,8,6,29,37
20060806,26,33,23,32,18,13
20060813,2,45,20,48,21,12
20060820,44,36,2,21,9,13
20060827,16,26,31,40,37,33
20060903,20,6,22,48,23,19
20060910,20,34,1,13,30,38
20060917,4,23,21,32,3,37
20060924,29,13,36,22,16,47
20061001,13,19,49,33,39,16
20061008,24,34,16,18,41,2
20061015,35,8,46,41,5,37
20061022,1,35,47,20,25,46
20061029,20,29,34,4,27,9
20061105,25,47,42,43,29,5
20061112,15,41,22,38,18,20
20061119,3,41,35,26,34,21
20061126,17,40,28,29,1,19
20061203,2,4,3,12,29,20
20061210,39,11,48,26,33,30
20061217,46,19,16,48,12,3
20061231,46,29,8,15,36,10
20070107,31,41,37,10,46,25
20070114,39,43,21,9,7,22
20070121,27,30,47,20,48,10
20070128,49,8,26,37,2,36
20070204,28,6,33,8,42,20
20070211,13,7,1,5,11,27
20070218,5,38,35,48,32,15
20070225,5,24,13,28,42,14
20070304,15,41,29,45,17,22
20070311,41,35,13,1,20,12
20070318,5,21,18,45,30,42
20070325,42,44,17,9,23,7
20070401,44,49,43,19,10,21
20070408,10,38,40,45,26,44
20070415,35,28,6,12,15,27
20070422,6,49,16,36,35,17
20070429,31,28,36,48,15,39
20070506,41,12,22,11,30,44
20070513,16,1,44,26,4,19
20070520,36,26,42,1,30,18
20070527,17,13,21,40,25,42
20070603,16,44,5,39,14,15
20070610,48,22,18,20,34,3
20070617,25,10,26,30,5,48
20070624,28,18,11,24,31,39
20070701,29,39,15,14,23,9
20070708,8,41,46,12,4,17
20070715,36,41,44,46,48,10
20070722,24,47,46,30,9,23
20070729,43,19,13,46,38,42
20070805,44,4,38,28,37,35
20070812,42,43,18,47,46,44
20070819,46,34,45,3,19,30
20070826,46,35,42,1,2,34
20070902,45,43,44,9,11,31
20070909,1,25,22,34,11,24
20070916,34,25,41,43,9,5
20070923,45,40,28,25,46,32
20070930,25,41,39,42,20,23
20071007,2,42,31,17,48,12
20071014,30,43,32,24,17,33
20071021,27,42,21,43,11,16
20071028,47,10,15,12,44,23
20071104,28,48,12,41,3,42
20071111,26,2,47,48,5,18
20071118,33,28,21,46,19,10
20071125,15,31,40,21,33,8
20071202,4,23,6,26,9,25
20071209,14,38,46,45,15,20
20071216,16,10,41,29,40,24
20071230,4,15,42,14,12,40
20080106,26,7,48,12,24,11
20080113,33,35,23,12,19,25
20080120,29,40,45,26,4,46
20080127,36,6,47,24,20,2
20080203,29,7,34,45,13,28
20080210,25,9,27,47,2,12
20080217,11,27,35,48,42,31
20080224,32,47,42,29,26,9
20080302,9,35,39,12,46,18
20080309,21,45,29,15,26,27
20080316,27,13,16,35,45,11
20080323,23,1,30,6,20,46
20080330,42,45,43,5,31,46
20080406,5,19,25,47,45,38
20080413,16,17,5,11,26,39
20080420,20,10,38,24,5,19
20080427,19,11,36,35,43,30
20080504,35,4,30,26,47,3
20080511,45,19,16,33,38,26
20080518,28,30,9,22,41,4
20080525,4,9,3,49,39,19
20080601,22,10,31,6,23,8
20080608,17,8,32,25,6,33
20080615,32,26,5,34,19,3
20080622,35,36,25,32,10,48
20080629,41,6,17,21,12,35
20080706,5,19,2,18,7,20
20080713,13,12,3,31,2,37
20080720,7,9,43,47,42,31
20080727,9,20,33,38,41,4
20080803,8,9,48,5,18,46
20080810,7,9,37,35,8,46
20080817,35,46,34,47,41,37
20080824,3,22,21,15,10,41
20080831,38,4,26,12,20,13
20080907,27,18,2,1,39,45
20080914,5,21,34,14,11,35
20080921,38,22,14,37,19,23
20080928,16,17,24,21,48,32
20081005,13,25,8,21,37,44
20081012,1,48,24,4,33,3
20081019,34,13,33,29,7,49
20081026,18,34,32,40,49,46
20081102,6,8,37,27,39,5
20081109,10,22,2,33,45,11
20081116,12,30,36,14,4,45
20081123,5,27,6,8,30,48
20081130,36,14,4,13,1,29
20081207,41,22,13,34,3,27
20081214,49,34,7,8,33,16
20081228,36,39,22,7,8,28
20090118,37,43,41,11,20,7
20090125,14,29,39,5,4,23
20090201,44,21,7,1,41,34
20090208,33,6,25,5,31,49
20090215,15,23,9,5,25,28
20090222,3,9,20,39,15,46
20090301,41,18,11,34,30,21
20090308,48,20,26,24,1,9
20090315,2,38,29,7,48,26
20090322,14,47,21,27,39,45
20090329,44,17,7,35,38,16
20090405,37,15,22,8,36,2
20090412,32,22,3,35,29,17
20090419,38,28,1,2,36,42
20090426,27,48,19,2,39,25
20090503,25,38,34,6,4,15
20090510,38,28,13,14,6,33
20090517,11,24,46,30,38,19
20090524,3,6,27,20,29,48
20090531,12,28,36,24,38,22
20090607,15,44,19,7,37,30
20090614,3,10,24,48,13,47
20090621,25,21,46,26,28,11
20090628,31,10,16,33,38,8
20090702,9,45,10,35,43,13
20090705,44,39,18,2,41,22
20090709,3,19,39,37,6,4
20090712,25,4,6,20,22,44
20090716,42,26,44,9,32,5
20090719,49,27,42,13,21,15
20090723,40,6,3,28,2,42
20090726,36,28,41,27,24,43
20090730,43,13,38,17,28,31
20090802,30,13,46,38,8,33
20090806,49,25,17,36,6,21
20090809,11,20,45,7,26,4
20090813,2,7,39,36,9,33
20090816,44,7,5,47,23,36
20090820,36,6,42,4,8,5
20090823,16,5,18,11,4,9
20090827,36,46,39,43,41,25
20090830,28,46,45,48,30,19
20090903,32,15,3,14,39,43
20090906,2,48,30,44,26,18
20090910,40,19,5,30,3,32
20090913,43,1,33,44,34,31
20090917,27,22,1,14,28,17
20090920,41,43,16,6,22,48
20090924,22,13,6,41,17,43
20090927,3,46,5,2,1,22
20091001,25,28,48,19,30,10
20091004,45,32,1,7,23,44
20091008,39,14,31,38,12,21
20091011,10,48,9,3,27,22
20091015,32,27,33,24,22,12
20091018,37,26,15,49,6,10
20091022,10,9,22,23,25,16
20091025,12,30,39,31,7,46
20091029,1,47,33,35,14,8
20091101,7,35,25,37,31,15
20091105,41,19,40,39,5,4
20091108,36,15,8,23,13,43
20091112,6,38,45,27,15,33
20091115,43,41,37,13,29,47
20091119,25,37,5,27,17,19
20091122,4,34,49,23,40,48
20091126,41,26,38,14,13,32
20091129,32,43,4,46,12,35
20091203,13,1,10,12,19,2
20091206,4,6,13,41,2,44
20091210,4,30,35,10,1,25
20091213,9,41,37,36,39,49
20091217,4,12,18,14,22,37
20091220,47,4,28,39,43,16
20091224,34,42,8,16,13,15
20091231,27,22,35,10,48,23
20100107,46,35,40,27,7,24
20100110,21,17,45,46,18,1
20100114,7,9,47,40,31,17
20100117,37,12,38,14,23,22
20100121,22,25,27,5,1,23
20100124,27,13,34,36,25,48
20100128,7,33,45,3,11,18
20100131,37,9,35,1,42,29
